stage,case_id,variant,family,collision,goal_reached,mission_outcome,goal_time_s,north_progress_m,goal_distance_reduction_m,path_length_m,pass_through_rate,mean_steering_modification_rad,budget_unknown_fraction,no_witness_fraction
R05_closed,static_007,limited_short,static,True,,,,7.104366498531073,,7.115435196880239,0.33870967741935487,0.06658294103325482,0.5,0.1935483870967742
R05_closed,static_008,limited_exhaustive,static,True,,,,8.036643700025675,,8.098969055780994,0.4155844155844156,0.059014493993922126,0.45454545454545453,0.16883116883116883
R05_closed,static_008,limited_short,static,True,,,,8.03359019628422,,8.097995995465126,0.4285714285714286,0.059098418942167906,0.42857142857142855,0.16883116883116883
R05_closed,static_009,limited_exhaustive,static,True,,,,7.165123165106864,,7.176729252780667,0.24691358024691357,0.049656286150397654,0.6296296296296297,0.16049382716049382
R05_closed,static_009,limited_short,static,True,,,,7.160262061900709,,7.1749727819237625,0.308641975308642,0.04863431960980925,0.5555555555555556,0.16049382716049382
R06,head_on_000,constrained,head_on,False,,,,-10.511102231215913,,25.356728641814872,0.712,0.08419595916597163,0.0,0.208
R06,head_on_000,constrained_short,head_on,False,,,,-10.511102231215913,,25.356728641814872,0.712,0.08419595916597163,0.0,0.208
R06,head_on_000,hypothetical,head_on,False,,,,-7.213756894222486,,25.031785277996885,0.716,0.06812158377297868,0.0,0.176
R06,head_on_001,constrained,head_on,False,,,,-8.144342232928912,,32.480947276619894,0.624,0.13335035579049176,0.0,0.24
R06,head_on_001,constrained_short,head_on,False,,,,-8.144342232928912,,32.480947276619894,0.624,0.13335035579049176,0.0,0.24
R06,head_on_001,hypothetical,head_on,False,,,,-9.234410156213558,,33.39511892022105,0.548,0.11909104057033311,0.0,0.252
R06,head_on_002,constrained,head_on,False,,,,-1.7703042487639742,,31.69129635878675,0.652,0.09897849565725103,0.0,0.216
R06,head_on_002,constrained_short,head_on,False,,,,-1.7703042487639742,,31.69129635878675,0.652,0.09897849565725103,0.0,0.216
R06,head_on_002,hypothetical,head_on,False,,,,-2.436407731431519,,31.229020007157317,0.74,0.06577723967927,0.0,0.156
R06,head_on_003,constrained,head_on,False,,,,7.627421523354682,,32.19243299414585,0.832,0.07633591799069564,0.0,0.176
R06,head_on_003,constrained_short,head_on,False,,,,7.627421523354682,,32.19243299414585,0.832,0.07633591799069564,0.0,0.176
R06,head_on_003,hypothetical,head_on,False,,,,6.219146543791213,,33.20492496276099,0.788,0.07234364204142205,0.0,0.216
R06,head_on_004,constrained,head_on,True,,,,-6.322963152087416,,19.249640250392083,0.4493670886075949,0.18410630006891684,0.0,0.5379746835443038
R06,head_on_004,constrained_short,head_on,True,,,,-6.322963152087416,,19.249640250392083,0.4493670886075949,0.18410630006891684,0.0,0.5379746835443038
R06,head_on_004,hypothetical,head_on,False,,,,-0.9078399665955406,,28.98578869031444,0.856,0.04743459723283284,0.0,0.124
R06,head_on_005,constrained,head_on,False,,,,6.319980461680286,,25.132508844335867,0.732,0.09917549901789201,0.0,0.264
R06,head_on_005,constrained_short,head_on,False,,,,6.319980461680286,,25.132508844335867,0.732,0.09917549901789201,0.0,0.264
R06,head_on_005,hypothetical,head_on,False,,,,5.966142687207891,,25.325093011996575,0.76,0.08836561104128335,0.0,0.24
R06,head_on_006,constrained,head_on,False,,,,-6.987618699166768,,24.734903919711037,0.6639999999999999,0.10685436464179487,0.0,0.308
R06,head_on_006,constrained_short,head_on,False,,,,-6.987618699166768,,24.734903919711037,0.6639999999999999,0.10685436464179487,0.0,0.308
R06,head_on_006,hypothetical,head_on,True,,,,5.689705196264927,,5.730777285246817,0.0980392156862745,0.2970270968313286,0.0,0.9411764705882353
R06,head_on_007,constrained,head_on,False,,,,-0.979359258456455,,30.492181492887998,0.86,0.059654402360771276,0.0,0.144
R06,head_on_007,constrained_short,head_on,False,,,,-0.979359258456455,,30.492181492887998,0.86,0.059654402360771276,0.0,0.144
R06,head_on_007,hypothetical,head_on,True,,,,5.543194792309223,,5.552865066244555,0.10526315789473684,0.2612128906869844,0.0,0.9473684210526315
R06,head_on_008,constrained,head_on,False,,,,-8.80807193644777,,24.488566050727375,0.732,0.10723561100480077,0.0,0.248
R06,head_on_008,constrained_short,head_on,False,,,,-8.80807193644777,,24.488566050727375,0.732,0.10723561100480077,0.0,0.248
R06,head_on_008,hypothetical,head_on,False,,,,3.3910577770466555,,23.726348468182362,0.644,0.12244890249061767,0.0,0.336
R06,head_on_009,constrained,head_on,False,,,,5.185502906760505,,22.363531462789737,0.644,0.15647797580560166,0.0,0.372
R06,head_on_009,constrained_short,head_on,False,,,,5.185502906760505,,22.363531462789737,0.644,0.15647797580560166,0.0,0.372
R06,head_on_009,hypothetical,head_on,True,,,,3.8314974771106116,,3.8658754887905653,0.07499999999999996,0.34097341527425645,0.0,0.975
R06,head_on_010,constrained,head_on,False,,,,4.233964467076478,,24.4424451847089,0.8,0.09798461713541276,0.0,0.208
R06,head_on_010,constrained_short,head_on,False,,,,4.233964467076478,,24.4424451847089,0.8,0.09798461713541276,0.0,0.208
R06,head_on_010,hypothetical,head_on,False,,,,3.994897442238072,,25.425394688556935,0.804,0.08514172977128248,0.0,0.216
R06,head_on_011,constrained,head_on,False,,,,1.778763021306803,,24.65614024626376,0.832,0.07286250465555928,0.0,0.176
R06,head_on_011,constrained_short,head_on,False,,,,1.778763021306803,,24.65614024626376,0.832,0.07286250465555928,0.0,0.176
R06,head_on_011,hypothetical,head_on,False,,,,3.6613800990115006,,25.52353902811719,0.836,0.05433627734134989,0.0,0.164
R06,head_on_012,constrained,head_on,False,,,,-9.413582161359685,,27.069458864044446,0.688,0.07820008162921621,0.0,0.152
R06,head_on_012,constrained_short,head_on,False,,,,-9.413582161359685,,27.069458864044446,0.688,0.07820008162921621,0.0,0.152
R06,head_on_012,hypothetical,head_on,False,,,,-1.4181032951143262,,26.949147262804523,0.6839999999999999,0.11257416208471081,0.0,0.292
R06,head_on_013,constrained,head_on,False,,,,-2.9990262707116155,,28.795474309926874,0.78,0.09083755723770243,0.0,0.208
R06,head_on_013,constrained_short,head_on,False,,,,-2.9990262707116155,,28.795474309926874,0.78,0.09083755723770243,0.0,0.208
R06,head_on_013,hypothetical,head_on,False,,,,0.3057877236798259,,28.521907014366,0.892,0.03670119543915157,0.0,0.108
R06,head_on_014,constrained,head_on,False,,,,-10.815253631365138,,24.08848410840635,0.636,0.1315506870743779,0.0,0.336
R06,head_on_014,constrained_short,head_on,False,,,,-10.815253631365138,,24.08848410840635,0.636,0.1315506870743779,0.0,0.336
R06,head_on_014,hypothetical,head_on,False,,,,4.200168408006654,,23.449789924536386,0.8240000000000001,0.045760491357864926,0.0,0.14
R06,head_on_015,constrained,head_on,False,,,,-1.3556058642265043,,30.840241916314607,0.636,0.08860711611985306,0.0,0.192
R06,head_on_015,constrained_short,head_on,False,,,,-1.3556058642265043,,30.840241916314607,0.636,0.08860711611985306,0.0,0.192
R06,head_on_015,hypothetical,head_on,False,,,,-11.946885851272683,,32.25822591520871,0.5720000000000001,0.07959175555407916,0.0,0.26
R06,head_on_016,constrained,head_on,False,,,,-4.927649930404376,,26.87394823978978,0.792,0.07179520730254349,0.0,0.168
R06,head_on_016,constrained_short,head_on,False,,,,-4.927649930404376,,26.87394823978978,0.792,0.07179520730254349,0.0,0.168
R06,head_on_016,hypothetical,head_on,False,,,,0.8703176738041822,,25.69954966228838,0.784,0.07037370869687955,0.0,0.176
R06,head_on_017,constrained,head_on,False,,,,6.089777584832292,,26.195460504134118,0.788,0.09136439742031124,0.0,0.208
R06,head_on_017,constrained_short,head_on,False,,,,6.089777584832292,,26.195460504134118,0.788,0.09136439742031124,0.0,0.208
R06,head_on_017,hypothetical,head_on,False,,,,4.832384058848305,,26.987217151866236,0.772,0.08978152858644765,0.0,0.248
R06,head_on_018,constrained,head_on,False,,,,-8.811869453510642,,23.066235046145884,0.748,0.1006256963765079,0.0,0.232
R06,head_on_018,constrained_short,head_on,False,,,,-8.811869453510642,,23.066235046145884,0.748,0.1006256963765079,0.0,0.232
R06,head_on_018,hypothetical,head_on,True,,,,-5.306747619948853,,21.71952774167878,0.5407725321888412,0.1415475171041817,0.0,0.45493562231759654
R06,head_on_019,constrained,head_on,False,,,,6.419386743275964,,26.82332315443894,0.8200000000000001,0.08057456694394376,0.0,0.192
R06,head_on_019,constrained_short,head_on,False,,,,6.419386743275964,,26.82332315443894,0.8200000000000001,0.08057456694394376,0.0,0.192
R06,head_on_019,hypothetical,head_on,True,,,,4.363638440476305,,4.365855252455429,0.06060606060606055,0.24667830544138605,0.0,0.9696969696969697
R06,late_static_000,constrained,late_static,True,,,,2.42406029360237,,2.427656248551189,0.1333333333333333,0.31594183414271626,0.0,1.0
R06,late_static_000,constrained_short,late_static,True,,,,2.42406029360237,,2.427656248551189,0.1333333333333333,0.31594183414271626,0.0,1.0
R06,late_static_000,hypothetical,late_static,True,,,,2.3882031466588622,,2.397215259364101,0.06666666666666665,0.3797295263823876,0.0,1.0
R06,late_static_001,constrained,late_static,True,,,,2.219241040830318,,2.2210628410896063,0.07692307692307687,0.12643029672324665,0.0,1.0
R06,late_static_001,constrained_short,late_static,True,,,,2.219241040830318,,2.2210628410896063,0.07692307692307687,0.12643029672324665,0.0,1.0
R06,late_static_001,hypothetical,late_static,True,,,,2.2193603354200624,,2.2210984063891366,0.0,0.16401515984357257,0.0,1.0
R06,late_static_002,constrained,late_static,True,,,,2.5080153020357505,,2.5086618589559238,0.0714285714285714,0.13569943767062595,0.0,1.0
R06,late_static_002,constrained_short,late_static,True,,,,2.5080153020357505,,2.5086618589559238,0.0714285714285714,0.13569943767062595,0.0,1.0
R06,late_static_002,hypothetical,late_static,True,,,,2.507980150988213,,2.5085519141150168,0.0714285714285714,0.1719101875292873,0.0,1.0
R06,late_static_003,constrained,late_static,True,,,,2.9833576360004908,,2.9849607221227736,0.0,0.2997651564791398,0.0,1.0
R06,late_static_003,constrained_short,late_static,True,,,,2.9833576360004908,,2.9849607221227736,0.0,0.2997651564791398,0.0,1.0
R06,late_static_003,hypothetical,late_static,True,,,,3.129274384073473,,3.1341293403272963,0.05555555555555558,0.3183040541355738,0.0,1.0
R06,late_static_004,constrained,late_static,True,,,,2.1740357334378873,,2.1748894288253044,0.23076923076923073,0.13403941003545386,0.0,1.0
R06,late_static_004,constrained_short,late_static,True,,,,2.1740357334378873,,2.1748894288253044,0.23076923076923073,0.13403941003545386,0.0,1.0
R06,late_static_004,hypothetical,late_static,True,,,,2.1743150242663827,,2.175131267672314,0.07692307692307687,0.1772253764033063,0.0,1.0
R06,late_static_005,constrained,late_static,True,,,,2.4049977564027474,,2.4104441788935342,0.0714285714285714,0.13996772981799516,0.0,1.0
R06,late_static_005,constrained_short,late_static,True,,,,2.4049977564027474,,2.4104441788935342,0.0714285714285714,0.13996772981799516,0.0,1.0
R06,late_static_005,hypothetical,late_static,True,,,,2.4047457769606897,,2.4102863268582406,0.0,0.17149868079466682,0.0,1.0
R06,late_static_006,constrained,late_static,True,,,,2.933293187674789,,2.934814408840223,0.05882352941176472,0.2672936709710072,0.0,1.0
R06,late_static_006,constrained_short,late_static,True,,,,2.933293187674789,,2.934814408840223,0.05882352941176472,0.2672936709710072,0.0,1.0
R06,late_static_006,hypothetical,late_static,True,,,,2.943367501164981,,2.943594399105959,0.0,0.20751644078554768,0.0,1.0
R06,late_static_007,constrained,late_static,True,,,,2.4216107447065705,,2.4298880253725823,0.1333333333333333,0.31004959090591655,0.0,1.0
R06,late_static_007,constrained_short,late_static,True,,,,2.4216107447065705,,2.4298880253725823,0.1333333333333333,0.31004959090591655,0.0,1.0
R06,late_static_007,hypothetical,late_static,True,,,,2.4026097510301794,,2.414559899105492,0.06666666666666665,0.40472430362894457,0.0,1.0
R06,late_static_008,constrained,late_static,True,,,,2.4230291886421353,,2.4256444284330874,0.1333333333333333,0.21163845413319304,0.0,1.0
R06,late_static_008,constrained_short,late_static,True,,,,2.4230291886421353,,2.4256444284330874,0.1333333333333333,0.21163845413319304,0.0,1.0
R06,late_static_008,hypothetical,late_static,True,,,,2.426469182704916,,2.428370540255394,0.0,0.15909123259387395,0.0,1.0
R06,late_static_009,constrained,late_static,True,,,,3.139380933091521,,3.1430530061025577,0.4117647058823529,0.11306838111771829,0.0,1.0
R06,late_static_009,constrained_short,late_static,True,,,,3.139380933091521,,3.1430530061025577,0.4117647058823529,0.11306838111771829,0.0,1.0
R06,late_static_009,hypothetical,late_static,True,,,,3.13799905236308,,3.1424794839282146,0.17647058823529416,0.14911371086155478,0.0,1.0
R06,late_static_010,constrained,late_static,True,,,,2.9672994316407095,,2.9700031946411927,0.05882352941176472,0.3058667058791367,0.0,1.0
R06,late_static_010,constrained_short,late_static,True,,,,2.9672994316407095,,2.9700031946411927,0.05882352941176472,0.3058667058791367,0.0,1.0
R06,late_static_010,hypothetical,late_static,True,,,,2.946916847934517,,2.9527819998786295,0.11764705882352944,0.32613711537068285,0.0,1.0
R06,late_static_011,constrained,late_static,True,,,,2.238074566967903,,2.2400902204703574,0.15384615384615385,0.16625816243249134,0.0,1.0
R06,late_static_011,constrained_short,late_static,True,,,,2.238074566967903,,2.2400902204703574,0.15384615384615385,0.16625816243249134,0.0,1.0
R06,late_static_011,hypothetical,late_static,True,,,,2.2262233968829035,,2.2282784964059608,0.07692307692307687,0.3554478625481186,0.0,1.0
R06,late_static_012,constrained,late_static,True,,,,1.7787203697478036,,1.7798556266586765,0.09999999999999998,0.19260065791339595,0.0,1.0
R06,late_static_012,constrained_short,late_static,True,,,,1.7787203697478036,,1.7798556266586765,0.09999999999999998,0.19260065791339595,0.0,1.0
R06,late_static_012,hypothetical,late_static,True,,,,1.7791832166078492,,1.780349808311941,0.0,0.1743490380899581,0.0,1.0
R06,late_static_013,constrained,late_static,True,,,,2.852308536256671,,2.858991263448256,0.05555555555555558,0.10168947736567517,0.0,1.0
R06,late_static_013,constrained_short,late_static,True,,,,2.852308536256671,,2.858991263448256,0.05555555555555558,0.10168947736567517,0.0,1.0
R06,late_static_013,hypothetical,late_static,True,,,,2.852716932254473,,2.8585591984821486,0.05555555555555558,0.10026685696621704,0.0,1.0
R06,late_static_014,constrained,late_static,True,,,,3.3196259889244875,,3.329725298576598,0.10526315789473684,0.38178064205165824,0.0,1.0
R06,late_static_014,constrained_short,late_static,True,,,,3.3196259889244875,,3.329725298576598,0.10526315789473684,0.38178064205165824,0.0,1.0
R06,late_static_014,hypothetical,late_static,True,,,,3.2757626186065023,,3.298886887347599,0.1578947368421053,0.3743615151173508,0.0,1.0
R06,late_static_015,constrained,late_static,True,,,,2.336181714860362,,2.3382096926119362,0.0714285714285714,0.13487247494174776,0.0,1.0
R06,late_static_015,constrained_short,late_static,True,,,,2.336181714860362,,2.3382096926119362,0.0714285714285714,0.13487247494174776,0.0,1.0
R06,late_static_015,hypothetical,late_static,True,,,,2.3366171397914477,,2.3386151121039576,0.0714285714285714,0.16723327216247805,0.0,1.0
R06,late_static_016,constrained,late_static,True,,,,2.626038965473491,,2.627010348950366,0.125,0.25926055088421784,0.0,1.0
R06,late_static_016,constrained_short,late_static,True,,,,2.626038965473491,,2.627010348950366,0.125,0.25926055088421784,0.0,1.0
R06,late_static_016,hypothetical,late_static,True,,,,2.7462938928255647,,2.751674309061731,0.11764705882352944,0.38793598285603575,0.0,1.0
R06,late_static_017,constrained,late_static,True,,,,2.2332444551915858,,2.2357568498385203,0.07692307692307687,0.13930291473221593,0.0,1.0
R06,late_static_017,constrained_short,late_static,True,,,,2.2332444551915858,,2.2357568498385203,0.07692307692307687,0.13930291473221593,0.0,1.0
R06,late_static_017,hypothetical,late_static,True,,,,2.370024257986765,,2.3744505463692005,0.0714285714285714,0.3958774317935822,0.0,1.0
R06,late_static_018,constrained,late_static,True,,,,2.4588788038126186,,2.4635080509587706,0.0,0.20666778282925957,0.0,1.0
R06,late_static_018,constrained_short,late_static,True,,,,2.4588788038126186,,2.4635080509587706,0.0,0.20666778282925957,0.0,1.0
R06,late_static_018,hypothetical,late_static,True,,,,2.4607164305281444,,2.4651942418524806,0.0,0.14968526198860105,0.0,1.0
R06,late_static_019,constrained,late_static,True,,,,2.3457493692462696,,2.3494103697204585,0.0625,0.31424988378876906,0.0,1.0
R06,late_static_019,constrained_short,late_static,True,,,,2.3457493692462696,,2.3494103697204585,0.0625,0.31424988378876906,0.0,1.0
R06,late_static_019,hypothetical,late_static,True,,,,2.4258740252592426,,2.435563438537812,0.11764705882352944,0.36829112722508706,0.0,1.0
R06,multi_obstacle_000,constrained,multi_obstacle,False,,,,-25.244654247569635,,36.488504048472585,0.364,0.13285000919144987,0.0,0.512
R06,multi_obstacle_000,constrained_short,multi_obstacle,False,,,,-25.244654247569635,,36.488504048472585,0.364,0.13285000919144987,0.0,0.512
R06,multi_obstacle_000,hypothetical,multi_obstacle,False,,,,-21.451367871480937,,37.59338668887417,0.30800000000000005,0.13635833140668696,0.0,0.6
R06,multi_obstacle_001,constrained,multi_obstacle,False,,,,-13.685295869066579,,26.346019485593267,0.392,0.12208988639741238,0.0,0.472
R06,multi_obstacle_001,constrained_short,multi_obstacle,False,,,,-13.685295869066579,,26.346019485593267,0.392,0.12208988639741238,0.0,0.472
R06,multi_obstacle_001,hypothetical,multi_obstacle,False,,,,6.746158562873266,,24.260968515536312,0.608,0.11728400202626975,0.0,0.356
R06,multi_obstacle_002,constrained,multi_obstacle,False,,,,-10.056798552917925,,26.146832033498036,0.32399999999999995,0.13195162647723196,0.0,0.7
R06,multi_obstacle_002,constrained_short,multi_obstacle,False,,,,-10.056798552917925,,26.146832033498036,0.32399999999999995,0.13195162647723196,0.0,0.7
R06,multi_obstacle_002,hypothetical,multi_obstacle,False,,,,-7.683582106501909,,26.278386372365436,0.28800000000000003,0.13716865137290501,0.0,0.684
R06,multi_obstacle_003,constrained,multi_obstacle,False,,,,-15.83429438561405,,28.88658759608096,0.33199999999999996,0.12228446001497195,0.0,0.584
R06,multi_obstacle_003,constrained_short,multi_obstacle,False,,,,-15.83429438561405,,28.88658759608096,0.33199999999999996,0.12228446001497195,0.0,0.584
R06,multi_obstacle_003,hypothetical,multi_obstacle,False,,,,-13.677524997939095,,28.476827841028115,0.40800000000000003,0.1416394628332141,0.0,0.524
R06,multi_obstacle_004,constrained,multi_obstacle,False,,,,3.973916710668954,,28.52296449862011,0.46799999999999997,0.1622265374927507,0.0,0.472
R06,multi_obstacle_004,constrained_short,multi_obstacle,False,,,,3.973916710668954,,28.52296449862011,0.46799999999999997,0.1622265374927507,0.0,0.472
R06,multi_obstacle_004,hypothetical,multi_obstacle,False,,,,-6.526272313472441,,28.870990771954073,0.45199999999999996,0.16186870797243053,0.0,0.44
R06,multi_obstacle_005,constrained,multi_obstacle,False,,,,-12.752615523640337,,23.941547649990355,0.45599999999999996,0.10739438976249445,0.0,0.508
R06,multi_obstacle_005,constrained_short,multi_obstacle,False,,,,-12.752615523640337,,23.941547649990355,0.45599999999999996,0.10739438976249445,0.0,0.508
R06,multi_obstacle_005,hypothetical,multi_obstacle,False,,,,-11.261064080058617,,24.529311413612206,0.42800000000000005,0.09545452751092283,0.0,0.512
R06,multi_obstacle_006,constrained,multi_obstacle,False,,,,-8.002964179302616,,23.54850848758971,0.54,0.11995936927495682,0.0,0.428
R06,multi_obstacle_006,constrained_short,multi_obstacle,False,,,,-8.002964179302616,,23.54850848758971,0.54,0.11995936927495682,0.0,0.428
R06,multi_obstacle_006,hypothetical,multi_obstacle,False,,,,1.0338153954354006,,23.879445891974015,0.5640000000000001,0.09782197904055552,0.0,0.424
R06,multi_obstacle_007,constrained,multi_obstacle,False,,,,-11.449738504549595,,24.648296074254063,0.45199999999999996,0.13256422932232828,0.0,0.54
R06,multi_obstacle_007,constrained_short,multi_obstacle,False,,,,-11.449738504549595,,24.648296074254063,0.45199999999999996,0.13256422932232828,0.0,0.54
R06,multi_obstacle_007,hypothetical,multi_obstacle,False,,,,0.8372878739525085,,23.98312814769842,0.528,0.1435935341220613,0.0,0.452
R06,multi_obstacle_008,constrained,multi_obstacle,False,,,,-12.155712979528715,,26.04973003685199,0.36,0.13769398939840563,0.0,0.472
R06,multi_obstacle_008,constrained_short,multi_obstacle,False,,,,-12.155712979528715,,26.04973003685199,0.36,0.13769398939840563,0.0,0.472
R06,multi_obstacle_008,hypothetical,multi_obstacle,False,,,,-14.141485646201872,,26.561508272227364,0.17600000000000005,0.11940245631444142,0.0,0.784
R06,multi_obstacle_009,constrained,multi_obstacle,False,,,,-15.62489509257151,,33.767247147746154,0.352,0.1007176200567018,0.0,0.68
R06,multi_obstacle_009,constrained_short,multi_obstacle,False,,,,-15.62489509257151,,33.767247147746154,0.352,0.1007176200567018,0.0,0.68
R06,multi_obstacle_009,hypothetical,multi_obstacle,False,,,,3.2719789906252466,,32.3435490988738,0.532,0.11895565075370866,0.0,0.412
R06,multi_obstacle_010,constrained,multi_obstacle,False,,,,-7.34579354509173,,24.292280605950875,0.604,0.13987970074273517,0.0,0.372
R06,multi_obstacle_010,constrained_short,multi_obstacle,False,,,,-7.34579354509173,,24.292280605950875,0.604,0.13987970074273517,0.0,0.372
R06,multi_obstacle_010,hypothetical,multi_obstacle,False,,,,-6.744827645985071,,25.825392212974137,0.5880000000000001,0.11164133912030771,0.0,0.408
R06,multi_obstacle_011,constrained,multi_obstacle,False,,,,-7.255710853597593,,26.932513576734408,0.492,0.13824572868080523,0.0,0.404
R06,multi_obstacle_011,constrained_short,multi_obstacle,False,,,,-7.255710853597593,,26.932513576734408,0.492,0.13824572868080523,0.0,0.404
R06,multi_obstacle_011,hypothetical,multi_obstacle,False,,,,-11.134896965028622,,26.264986833624096,0.372,0.17128449445488889,0.0,0.592
R06,multi_obstacle_012,constrained,multi_obstacle,False,,,,1.9722790812049027,,23.574488649034297,0.54,0.17639579059117586,0.0,0.42
R06,multi_obstacle_012,constrained_short,multi_obstacle,False,,,,1.9722790812049027,,23.574488649034297,0.54,0.17639579059117586,0.0,0.42
R06,multi_obstacle_012,hypothetical,multi_obstacle,False,,,,-10.411940712786905,,26.37955574919338,0.31200000000000006,0.14872075799616524,0.0,0.648
R06,multi_obstacle_013,constrained,multi_obstacle,False,,,,-11.366769768534477,,22.859998429059832,0.41200000000000003,0.13444036793016143,0.0,0.58
R06,multi_obstacle_013,constrained_short,multi_obstacle,False,,,,-11.366769768534477,,22.859998429059832,0.41200000000000003,0.13444036793016143,0.0,0.58
R06,multi_obstacle_013,hypothetical,multi_obstacle,False,,,,-8.120003062113037,,22.871086862116176,0.32799999999999996,0.12004922107889983,0.0,0.632
R06,multi_obstacle_014,constrained,multi_obstacle,False,,,,-15.437976373873735,,31.571659015686667,0.404,0.09497634182694566,0.0,0.592
R06,multi_obstacle_014,constrained_short,multi_obstacle,False,,,,-15.437976373873735,,31.571659015686667,0.404,0.09497634182694566,0.0,0.592
R06,multi_obstacle_014,hypothetical,multi_obstacle,False,,,,-13.739389484933607,,30.96290961592648,0.31200000000000006,0.13645509709647008,0.0,0.612
R06,multi_obstacle_015,constrained,multi_obstacle,False,,,,-16.385021790417298,,30.193013396487917,0.388,0.13224521114780738,0.0,0.644
R06,multi_obstacle_015,constrained_short,multi_obstacle,False,,,,-16.385021790417298,,30.193013396487917,0.388,0.13224521114780738,0.0,0.644
R06,multi_obstacle_015,hypothetical,multi_obstacle,False,,,,2.490641168148853,,27.021305487760888,0.508,0.1465775640883371,0.0,0.464
R06,multi_obstacle_016,constrained,multi_obstacle,False,,,,-14.710704371659656,,27.780384127970137,0.404,0.10820577261720413,0.0,0.576
R06,multi_obstacle_016,constrained_short,multi_obstacle,False,,,,-14.710704371659656,,27.780384127970137,0.404,0.10820577261720413,0.0,0.576
R06,multi_obstacle_016,hypothetical,multi_obstacle,False,,,,6.105417650335694,,25.563471830734528,0.31599999999999995,0.20883805404625777,0.0,0.704
R06,multi_obstacle_017,constrained,multi_obstacle,False,,,,-20.00254809138276,,31.749880415766903,0.22799999999999998,0.11774725832447742,0.0,0.696
R06,multi_obstacle_017,constrained_short,multi_obstacle,False,,,,-20.00254809138276,,31.749880415766903,0.22799999999999998,0.11774725832447742,0.0,0.696
R06,multi_obstacle_017,hypothetical,multi_obstacle,False,,,,-13.805383947841044,,31.046723891241026,0.45199999999999996,0.12370589274263584,0.0,0.452
R06,multi_obstacle_018,constrained,multi_obstacle,False,,,,-5.1955188387875815,,28.39337441704098,0.42400000000000004,0.14139564639545593,0.0,0.516
R06,multi_obstacle_018,constrained_short,multi_obstacle,False,,,,-5.1955188387875815,,28.39337441704098,0.42400000000000004,0.14139564639545593,0.0,0.516
R06,multi_obstacle_018,hypothetical,multi_obstacle,False,,,,-1.8997497584616454,,28.004590258930943,0.33599999999999997,0.14704026968609452,0.0,0.592
R06,multi_obstacle_019,constrained,multi_obstacle,False,,,,-3.8535765492126544,,21.884886514593685,0.48,0.1697499260544074,0.0,0.516
R06,multi_obstacle_019,constrained_short,multi_obstacle,False,,,,-3.8535765492126544,,21.884886514593685,0.48,0.1697499260544074,0.0,0.516
R06,multi_obstacle_019,hypothetical,multi_obstacle,False,,,,0.7648482206438292,,21.89868596877465,0.552,0.16620403847842596,0.0,0.428
R06,noisy_dropout_crossing_000,constrained,noisy_dropout_crossing,False,,,,-16.56547145663321,,31.732056229730464,0.07599999999999996,0.160159877511606,0.0,0.7
R06,noisy_dropout_crossing_000,constrained_short,noisy_dropout_crossing,False,,,,-16.56547145663321,,31.732056229730464,0.07599999999999996,0.160159877511606,0.0,0.7
R06,noisy_dropout_crossing_000,hypothetical,noisy_dropout_crossing,False,,,,-8.554159907611606,,30.73075666861988,0.06399999999999995,0.22332012677240531,0.0,0.716
R06,noisy_dropout_crossing_001,constrained,noisy_dropout_crossing,False,,,,22.040189339716967,,29.633730549499138,0.30800000000000005,0.16855397593782262,0.0,0.576
R06,noisy_dropout_crossing_001,constrained_short,noisy_dropout_crossing,False,,,,22.040189339716967,,29.633730549499138,0.30800000000000005,0.16855397593782262,0.0,0.576
R06,noisy_dropout_crossing_001,hypothetical,noisy_dropout_crossing,False,,,,12.042995048131388,,28.253989981319034,0.344,0.16349299469272577,0.0,0.556
R06,noisy_dropout_crossing_002,constrained,noisy_dropout_crossing,False,,,,-2.7468453634938115,,30.866042394733597,0.22799999999999998,0.181236761484233,0.0,0.612
R06,noisy_dropout_crossing_002,constrained_short,noisy_dropout_crossing,False,,,,-2.7468453634938115,,30.866042394733597,0.22799999999999998,0.181236761484233,0.0,0.612
R06,noisy_dropout_crossing_002,hypothetical,noisy_dropout_crossing,False,,,,4.593311853731604,,30.07458136896349,0.43600000000000005,0.141788394714142,0.0,0.376
R06,noisy_dropout_crossing_003,constrained,noisy_dropout_crossing,False,,,,-1.402636524724942,,30.318979076007633,0.26,0.18386682071825494,0.0,0.54
R06,noisy_dropout_crossing_003,constrained_short,noisy_dropout_crossing,False,,,,-1.402636524724942,,30.318979076007633,0.26,0.18386682071825494,0.0,0.54
R06,noisy_dropout_crossing_003,hypothetical,noisy_dropout_crossing,False,,,,-4.370398007781793,,30.745637925514124,0.264,0.14668070158189728,0.0,0.496
R06,noisy_dropout_crossing_004,constrained,noisy_dropout_crossing,False,,,,0.6339295009532915,,25.50402611016242,0.372,0.1552281634598609,0.0,0.448
R06,noisy_dropout_crossing_004,constrained_short,noisy_dropout_crossing,False,,,,0.6339295009532915,,25.50402611016242,0.372,0.1552281634598609,0.0,0.448
R06,noisy_dropout_crossing_004,hypothetical,noisy_dropout_crossing,False,,,,-4.516038025458714,,26.768432920023297,0.21599999999999997,0.15815004919417672,0.0,0.54
R06,noisy_dropout_crossing_005,constrained,noisy_dropout_crossing,False,,,,13.705348155495422,,29.4289539519198,0.06399999999999995,0.23069836417858752,0.0,0.764
